,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flux_mean,spectral_flux_std,zero_crossings_mean,zero_crossings_std,tempo,low_energy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,genre
blues.00033.wav,1430.6028401168035,837.1506658635294,3246.1678418648494,2359.5033739418873,2075.718550228657,524.5619561077071,1.3737781,1.3599426,0.04197368341550657,0.03793596136045574,151.99908088235293,0.5560711523588554,-238.96988,56.839176,108.68232,28.656258,34.158813,16.709719,30.20716,17.398487,-0.49822143,15.410606,0
blues.00034.wav,1537.076162207255,583.9879012160435,3602.40662612384,1927.3027965550746,2157.297066703824,401.22970737121284,1.5123171,1.5982848,0.04570244525812065,0.026290158825679158,129.19921875,0.5274555297757154,-217.18364,59.99961,105.78522,23.107355,15.602848,18.931713,25.248842,14.809596,-1.4500508,14.696086,0
blues.00035.wav,1507.1579852132668,643.3657713040266,3405.5518484447507,2044.9361148251774,2096.930874321468,496.91688821899123,1.3045759,1.266094,0.04541997474381284,0.023957906684210984,129.19921875,0.4988399071925754,-171.79478,44.05371,120.28173,26.329117,15.331755,16.405777,21.094313,12.104946,-5.3954434,13.25229,0
blues.00036.wav,1247.5800476882744,513.5590569894753,2621.496780289298,1739.211920409722,1907.821245304643,440.88191354983843,1.4615685,1.3693743,0.03690734060808198,0.01866915333643142,151.99908088235293,0.49265274555297756,-200.18538,53.619404,116.348595,22.015093,17.990738,14.107618,25.287695,17.073444,0.28717074,13.394329,0
blues.00037.wav,1188.4732077014146,607.9548802611829,2339.8331573557134,1730.1663229224876,1683.0974004989187,447.5713704069052,1.4866234,2.328824,0.048163866130123745,0.0356653236643039,123.046875,0.6078886310904872,-328.56018,86.45155,102.709816,25.12863,19.872597,26.521942,26.714405,13.066863,7.1520658,15.894049,0
blues.00038.wav,1514.1569584732365,742.8902211486804,3451.7991068191704,2057.6705617960283,2140.9924737137476,471.63181383834836,1.3932029,1.4685569,0.044373172249613305,0.04488240348847741,129.19921875,0.5135344160866203,-192.69032,56.718975,111.157486,27.577747,21.351843,17.276585,26.396648,15.820855,-0.6495013,13.798749,0
blues.00039.wav,1151.3104954192079,717.3900443644166,2312.1797282845127,1979.9028795390934,1709.532096870437,574.6698335279277,1.1772795,1.5555488,0.03532089858855375,0.03075730664704145,117.45383522727273,0.5931941221964424,-301.70804,71.17029,111.53328,24.356684,21.896053,17.366556,16.15057,15.556698,8.19879,16.848637,0
blues.00040.wav,2272.4696395362157,449.8130283903312,5108.157072487674,762.4538896182786,2356.7258988358053,224.13312006412374,1.4289005,1.4112746,0.09764303279679042,0.03718078366934725,117.45383522727273,0.5359628770301624,-110.285034,35.86398,90.71587,15.162674,-2.5352983,15.081648,74.0649,10.687674,-11.7630825,10.655944,0
blues.00041.wav,2390.4218131952507,553.7029069616495,5403.593285509716,976.48211505751,2463.3092400725595,283.0025715255142,1.2478937,1.0667053,0.10226074596384377,0.039947447933169344,129.19921875,0.5491105955143079,-107.203255,37.665695,88.49289,19.480131,-4.1719,18.006502,55.477848,11.379154,-8.0177145,10.343279,0
blues.00042.wav,2301.576917251487,452.9134051737863,5187.511838837732,750.5760996782832,2367.502276682992,217.47304914904421,1.2089517,1.2490779,0.09782391966357308,0.042732002354603726,89.10290948275862,0.597061098221191,-159.5804,49.38464,69.80602,15.516134,-4.402107,22.696037,76.845116,10.556927,3.914898,10.901324,0
blues.00043.wav,2155.845202511205,433.71056642180673,5011.532444079901,968.6943328699722,2371.9955859117244,245.59620010617667,1.3094105,1.2866123,0.08717463022041763,0.0349986165689205,129.19921875,0.5846867749419954,-109.1407,47.001118,100.61965,15.183086,-8.666454,19.631218,47.35473,9.114983,-6.568465,9.471929,0
blues.00044.wav,2279.0311186738,413.41583761951455,5198.686455463312,754.8668773624744,2375.2320904719813,230.19308772115826,1.3274101,1.1976186,0.09252533171403712,0.030041231172303187,135.99917763157896,0.5073472544470224,-109.53125,28.736506,86.9288,15.092815,-8.606024,16.693586,64.480484,9.075318,-6.3028746,7.4224944,0
blues.00045.wav,1739.1187836453275,380.646104123199,4551.058301460992,905.3710577318088,2290.362915581739,255.68850872435922,1.2795707,1.0556477,0.048048310010634185,0.016315251808262494,129.19921875,0.4833720030935808,-163.24342,25.884182,89.783844,14.4066725,12.974767,11.6159,80.69835,6.5843234,3.6637852,5.734117,0
blues.00046.wav,1913.0130744881128,575.9580470080213,4777.714832420968,1135.4431122709886,2361.6655249301634,304.32558912504413,1.2494762,1.6436824,0.05845780162412993,0.030123828445441498,123.046875,0.5792730085073473,-182.60481,47.67623,90.67421,21.243681,14.12465,16.346899,67.552986,13.170658,2.6751463,10.846782,0
blues.00047.wav,2013.0124614921497,403.3013013652142,4848.792721777118,762.3009434940188,2310.0926354718417,209.8287291828949,1.0732969,1.0483518,0.07532370818832174,0.028984417568811274,151.99908088235293,0.5916473317865429,-149.96422,33.237762,93.663895,13.960328,6.347334,13.135421,71.49793,9.880469,-8.129108,9.840895,0
blues.00048.wav,2148.12910424686,407.9967111234145,4672.105545787413,907.1665890528745,2204.082986875012,282.9101962764131,1.2426265,1.0899634,0.09876687270398299,0.036190426062726676,123.046875,0.5320959010054138,-106.39663,38.9454,102.66919,16.361555,-20.160873,19.253922,59.366917,11.131981,-9.9604225,11.405254,0
blues.00049.wav,1318.611850967703,641.8123466444785,3046.5652076384863,1751.4018859305652,1904.7518033989427,412.52464853333345,1.1152009,1.5871056,0.039961269818252126,0.027567029065949853,123.046875,0.49961330239752516,-255.96312,56.237286,110.83974,25.841042,21.46607,18.753284,67.558914,14.317615,4.2955728,14.049567,0
blues.00050.wav,1945.2525226826747,383.9670203530965,4174.460398238109,899.1018552348378,2081.763029779175,271.1807411642464,1.3934809,1.48374,0.08579060022718484,0.034919943007375005,135.99917763157896,0.5421500386697602,-83.02949,50.07652,107.10441,17.77559,-25.338032,18.458643,57.1057,14.298716,0.07983587,11.749826,0
blues.00051.wav,1977.0957176055506,370.3625592541466,3943.357335774362,834.0594812609022,1927.7012074599013,271.82064087713906,1.3061333,1.1337433,0.10660165313225058,0.03076045527677864,99.38401442307692,0.5181747873163186,-55.631004,31.839804,114.9514,17.840698,-37.049217,14.332295,64.900314,8.296926,-7.1699824,9.673373,0
blues.00052.wav,1443.7501131951292,669.8482138157858,3070.6131158461426,1443.6084535580767,1670.6889549892853,435.12308887546993,1.364117,2.294622,0.0671879531612529,0.055531238553511796,151.99908088235293,0.5901005413766435,-225.26271,88.6846,117.62647,25.916058,-14.538812,28.558397,64.79437,13.204388,12.911809,17.748896,0
blues.00053.wav,2171.395742370527,412.2298763686415,4237.303044790458,863.6222676963303,1954.254739982808,291.29551057009894,1.4446157,1.6230233,0.1328151434406419,0.04845768979456554,103.359375,0.5382830626450116,-76.74658,53.895042,105.751114,20.801756,-43.19778,19.765594,60.959892,20.18617,-8.785327,14.273917,0
blues.00054.wav,2030.61703868765,469.9557051562446,4063.222169101653,920.6627904285533,1987.1997407316637,271.91365759711584,1.4016066,1.206937,0.10339893597737819,0.04375984915419865,92.28515625,0.5235885537509667,-57.94168,41.82817,109.0066,21.266434,-36.21867,17.438303,64.044914,12.270219,1.4201571,13.405262,0
blues.00055.wav,2031.993384654355,436.9557840208687,4023.536459088602,878.7016527348379,1976.3541224120374,281.2104451053647,1.3878078,1.3957795,0.11311924485208817,0.050287237296669576,135.99917763157896,0.5413766434648105,-98.7711,57.781784,104.79962,18.429785,-35.097168,18.68674,60.695198,16.866772,-2.8405914,12.447726,0
blues.00056.wav,1811.548597685105,589.3836552534636,3927.985992785673,1231.1292890517593,2052.0015654086774,345.84379821236126,1.2095096,1.750931,0.07550308451759474,0.0412101518241213,161.4990234375,0.6032482598607889,-145.29242,68.175385,102.850784,23.041826,-12.567547,18.817827,56.993618,16.711441,2.2211053,16.161098,0
blues.00057.wav,1886.9577813598778,503.3779087578318,3828.2471269576567,1116.6986037294375,1913.2410486745828,351.33591724603156,1.5040896,1.8383702,0.08993966913186388,0.03917763179266563,92.28515625,0.4965197215777262,-92.73328,55.964012,115.32343,22.854847,-35.068226,20.2135,57.875343,18.20038,1.8522309,17.369205,0
blues.00058.wav,2068.3321715923803,532.2978303670774,4231.815658533933,1063.4806131974713,2033.9588199173693,341.10360535820513,1.4011854,1.6662544,0.10435170751160093,0.0439276251082811,107.666015625,0.5645784996133024,-95.44059,56.711502,105.23433,24.754139,-26.953482,19.393724,60.816486,10.833064,-4.854668,12.348961,0
blues.00059.wav,2235.5723886035353,489.1752096460305,4389.459355967228,850.7461953504245,2099.799351413852,224.96629567942017,1.4260012,1.7406647,0.1422416527697216,0.064898730924091,107.666015625,0.5815931941221965,-86.268684,50.76724,91.95878,17.927921,-23.41585,15.44863,68.26197,11.968947,-3.884854,15.105141,0
blues.00060.wav,1946.448570808695,353.4263025810841,3955.7143633990718,799.6144925034345,1979.90414241133,236.15000488038228,1.3487252,1.1849178,0.09742287195475638,0.037378158312991384,151.99908088235293,0.5452436194895591,-67.761024,40.15518,111.7113,17.543058,-34.646255,14.937487,61.31954,15.130505,0.044202153,13.243191,0
blues.00061.wav,2503.937744726624,403.6153805202367,5077.364425482164,630.1716885735535,2180.4392325135555,184.54988732173763,1.3362774,1.0894204,0.16753371519721577,0.05050237765193772,129.19921875,0.46558391337973704,-82.52998,32.3022,94.164505,14.428165,-27.112602,12.906937,75.65927,7.4373584,-27.521812,8.235734,0
blues.00062.wav,2280.154186434082,649.7630296864431,4732.98305856656,883.7642611717257,2119.794149626267,189.74264556751916,1.4642825,1.5293881,0.11714180624033256,0.06148350570531057,112.34714673913044,0.46635730858468677,-144.92339,42.74186,95.732994,26.66951,-21.616442,20.487305,49.62627,13.645964,-29.88752,16.370502,0
blues.00063.wav,2839.8868647531226,538.064901634407,5711.47812137471,690.1187295975396,2443.9897071310743,237.16692893279594,1.3265237,1.2477144,0.15441054294760248,0.05540021430684424,92.28515625,0.5336426914153132,-129.15756,45.138687,72.09806,20.648611,-7.7710886,24.367971,49.25128,11.919467,-32.72323,10.358701,0
blues.00064.wav,2553.361072844356,328.44247996491515,5148.284104915893,525.7929118046876,2280.187545149397,181.1773589636598,1.272361,1.056775,0.14683293153035576,0.03254251301746449,151.99908088235293,0.448569218870843,-85.13846,29.81773,88.807526,13.11696,-16.32557,13.798755,59.228165,11.402798,-35.98338,8.8433695,0
blues.00065.wav,2816.3627739513495,589.5850574164092,5613.737696671984,785.5459222647025,2372.057664485805,211.66659148577995,1.3107945,1.0631976,0.14628196297370458,0.050533249980619366,107.666015625,0.47022428460943544,-118.35662,34.38236,74.87531,24.610435,-19.866089,18.491846,46.944565,11.242387,-32.559826,11.349749,0
blues.00066.wav,2340.734161210057,589.4640969364577,4972.721052059164,856.838802986626,2256.391761666109,213.14176511044758,1.5081027,1.4392742,0.12179161832946636,0.06324439645304665,161.4990234375,0.44779582366589327,-116.60201,39.906326,97.43107,22.472841,-13.89173,17.07334,48.96764,12.437554,-22.596458,12.741179,0
blues.00067.wav,2258.1151496918774,468.1997753702635,4754.616183747825,831.4726557876455,2175.9191964461243,236.165421387944,1.3794506,0.9849163,0.1127057352088167,0.04131181612857065,161.4990234375,0.4508894044856922,-95.46357,30.575739,101.38746,19.121157,-20.677706,18.627968,48.668915,13.2737465,-30.24826,11.850868,0
blues.00068.wav,2513.345357580177,419.50010203269676,5246.740637688515,687.8493323341879,2345.0210767557146,217.30376214147944,1.3597847,1.2751627,0.13510738411156226,0.03893213921541486,161.4990234375,0.46790409899458624,-113.20137,39.83375,88.7261,17.78736,-8.926565,15.082632,49.474174,11.828533,-34.579094,11.086144,0
blues.00069.wav,2371.309053037537,486.5706131713849,5005.187393507105,697.047190484424,2209.900826494475,207.60838500700672,1.2658,0.9363719,0.12512877332269914,0.050021748685897705,123.046875,0.477184841453983,-121.47392,34.386253,96.09719,20.891571,-19.590857,16.502567,48.038452,11.44654,-38.78463,14.145428,0
blues.00070.wav,2159.3982770102075,573.4766802967251,4684.512534440255,1036.4879110705908,2130.1820829529943,261.9040935593749,1.6748836,1.7483678,0.09834769854505027,0.041776611206590125,143.5546875,0.4439288476411446,-133.04897,44.06972,105.73889,28.28465,-22.158222,17.776339,41.830692,11.989428,-26.992502,12.449041,0
blues.00071.wav,2429.004094153088,312.64044307917345,5065.090666237674,481.6667728858659,2286.7671320519435,158.16748961209413,1.2385522,0.8794794,0.13464138328982986,0.03780500967737291,143.5546875,0.43387470997679817,-89.39791,26.35509,93.79924,13.874477,-14.558413,11.563439,54.38949,9.960182,-33.50723,8.036734,0
blues.00072.wav,2594.754688324256,541.2872049518539,5659.768457257831,740.6055469360044,2518.903764680587,244.7745506091575,1.0659088,1.0151874,0.1291906086861949,0.0529232917115919,103.359375,0.4408352668213457,-118.70432,27.54636,87.64562,17.523201,6.5529914,15.747205,45.102325,9.342638,-38.91159,8.863695,0
blues.00073.wav,2094.77779293329,329.45989374850916,4482.603366081787,703.9957798466817,2158.36187525996,205.09632036787258,1.2670364,1.0924268,0.10054024374033256,0.031527625219612276,99.38401442307692,0.4779582366589327,-30.126768,33.499573,103.738075,14.293329,-19.742796,13.621443,56.41043,13.164965,-12.707871,11.0285,0
blues.00074.wav,2515.4635686466004,522.0700391252778,5770.831822795823,999.065825592579,2531.2236881912695,257.9836052087852,1.4186901,1.4853375,0.12089020507057231,0.04086368360736677,112.34714673913044,0.4911059551430781,-56.0053,53.524593,87.851326,18.921661,-1.6130455,16.97202,41.199356,12.873409,-5.6183295,11.835607,0
blues.00075.wav,2224.0145847370186,681.087143726664,4700.258585139936,1366.4691611031185,2254.7335542022447,314.719520191299,1.7864436,2.677322,0.10850946200696056,0.05670803356341425,117.45383522727273,0.494199535962877,-86.491806,82.8826,92.72617,27.929548,-15.342206,22.463837,54.05328,15.430753,0.8746949,14.640086,0
blues.00076.wav,2645.724694727559,431.6192930496978,5612.422056264501,761.4651850781972,2426.1337925289085,225.29514217629063,1.2892345,1.1949127,0.13647177711716937,0.051602384232895725,117.45383522727273,0.4872389791183295,-52.707645,36.65268,74.45461,14.902159,-18.709469,14.804545,56.292683,10.633312,-3.9566317,11.317718,0
blues.00077.wav,2207.139189553156,429.2255236521338,4658.224706804669,1044.4180008481187,2191.577407154986,274.7581381678841,1.5242172,1.6190495,0.11153393573569219,0.03384076148434381,99.38401442307692,0.48414539829853054,-28.989244,44.247173,104.531006,17.523964,-30.983427,17.545277,38.162052,10.446497,-8.009196,11.560942,0
blues.00078.wav,2333.552481847397,299.6694984964396,4942.777742531903,693.8663313373702,2227.361074070098,175.0101479769641,1.4823151,1.2167244,0.12381951493619489,0.02364034993333738,123.046875,0.4880123743232792,-2.5430133,27.104515,101.26548,12.811236,-33.930927,11.945443,41.52805,9.985177,-13.817938,10.238823,0
blues.00079.wav,2442.9412574440207,361.3803416537818,5267.915786778567,643.9376394243802,2358.665888478252,178.15137298351834,1.2927924,1.1512265,0.12468240948859242,0.034480177393541936,161.4990234375,0.4547563805104408,-3.5798957,31.94373,92.929634,13.091759,-25.082928,12.230502,45.179504,8.109536,-10.856173,8.402064,0
blues.00080.wav,1827.2572925351535,394.1311817426441,3743.613145301624,877.1282851966569,1898.4619174432978,234.845033852728,1.4843853,1.75823,0.09403926793310131,0.03469774441628613,117.45383522727273,0.5150812064965197,-54.706253,47.666706,119.48301,19.949043,-34.87408,15.696882,37.540634,13.621048,-15.880536,12.5489645,0
blues.00081.wav,2116.897367131139,308.1926546818773,4195.785430412558,661.1593296019528,1956.3558938517344,212.02293691260473,1.3105857,1.1590371,0.127271093145785,0.02697408845338931,103.359375,0.39752513534416084,-27.024073,67.820366,107.31879,20.923481,-46.839245,14.167528,40.927616,15.478024,-21.476635,8.555494,0
blues.00082.wav,2141.54077387295,356.74524483086117,4628.506221904002,985.1949329805676,2168.085354379605,273.07821686497823,1.4554999,1.2712421,0.10512510271655066,0.025388313886557063,123.046875,0.4957463263727765,-29.367115,37.47869,108.66699,15.947482,-25.570353,16.377407,38.4609,12.409128,-18.340786,14.282838,0
blues.00083.wav,2315.0211651605982,379.3228838971267,5036.6212070403135,666.7632260091543,2261.8373066436952,175.99986290628857,1.4703064,1.3258442,0.11795032144238206,0.03619288358699107,135.99917763157896,0.5792730085073473,-19.882248,31.192326,98.88733,12.351148,-24.475313,13.471486,49.579945,7.640134,-16.198494,7.1391473,0
blues.00084.wav,2060.841879871985,478.99001839328827,4220.299641549449,1108.5567844741613,2084.916613234521,286.2104844961688,1.4634149,1.8292637,0.11336735063805105,0.039377751106660155,112.34714673913044,0.42846094354215003,-39.007614,62.358776,112.05693,20.82337,-31.819195,13.351576,38.235607,9.324682,-6.3202114,11.994639,0
