,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flux_mean,spectral_flux_std,zero_crossings_mean,zero_crossings_std,tempo,low_energy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,genre
blues.00004_part_3.wav,1673.432288389014,439.17050605609325,3234.7311994154675,1074.2100722738983,1677.0393573561535,258.5954275856585,1.6752161,2.0915136,0.08748430942745804,0.026666616316422486,135.99917763157896,0.5827338129496403,-166.53694,74.373276,139.47235,23.207333,-40.882336,16.74344,23.289532,12.335697,-35.204163,19.507978,0
blues.00005_part_1.wav,1802.0874813217365,1126.1730192113073,3324.0914104653775,1992.5296575950015,1675.6110059831328,495.46664592479596,1.5444373,2.2893593,0.09640920076438848,0.08604222530312937,107.666015625,0.6354916067146283,-194.48613,93.119865,122.73716,65.00611,-14.754262,27.867527,28.83648,21.90669,-22.730425,21.83848,0
blues.00005_part_2.wav,1911.0748358941605,1090.897486289926,3590.0290509779675,1768.796149529756,1764.211460764336,419.2000224779593,1.4111931,1.9847383,0.09682605478117506,0.09172185923834944,112.34714673913044,0.5083932853717026,-188.16144,81.06244,115.09976,63.339466,-20.7471,23.696884,42.037395,25.19481,-20.622345,20.5829,0
blues.00005_part_3.wav,1811.923609935415,842.7670778239084,3563.7967555642986,1709.3946539643111,1764.7107664747184,436.8884086767308,1.6382817,2.5586648,0.08995850194844125,0.05813502972784511,107.666015625,0.6762589928057554,-161.74011,82.026245,121.59124,41.874302,-21.378687,23.248562,27.817272,15.961399,-27.248043,18.603428,0
blues.00006_part_1.wav,1250.9351775845344,649.0556225172713,2487.652983082284,1266.8574458997589,1299.4637214269305,416.8472476601966,1.4698489,2.3106308,0.05436900479616307,0.035280463735631186,107.666015625,0.5971223021582733,-232.71274,90.54787,136.03809,44.03794,-25.199734,32.950035,28.446056,21.099068,18.262032,33.2283,0
blues.00006_part_2.wav,1543.8339562848785,735.0411411114087,2937.449064186151,1395.913673189417,1433.7716856495645,476.29601738203,1.7624035,2.3695836,0.07751259929556355,0.050423002473134304,117.45383522727273,0.5899280575539568,-184.69794,94.13887,129.38437,46.667683,-36.289486,33.802517,33.04298,23.99724,6.9253125,34.691154,0
blues.00006_part_3.wav,1551.084122827959,567.192575633845,2958.181872470773,1149.7196409707765,1444.309791458301,395.78909366015387,1.699804,2.5474305,0.0805699190647482,0.0363156411759374,129.19921875,0.5251798561151079,-170.91824,101.52269,135.31242,45.12816,-50.02676,35.768894,40.39886,20.437178,5.4797854,31.662968,0
blues.00007_part_1.wav,1295.7533702416652,496.1633503891333,2652.89578883768,1007.6484999562426,1518.4745291905044,371.64989747772444,1.5517807,2.0564215,0.05266528964328537,0.02823918607311758,92.28515625,0.5491606714628298,-197.28807,78.72623,143.58748,29.478737,-24.8725,22.95623,34.810604,14.960051,12.724244,23.59042,0
blues.00007_part_2.wav,1404.4881328211425,604.2164540310082,2929.987318738759,1234.7017891868884,1589.4855394304498,392.6083755070614,1.5617414,1.8039352,0.05539825951738609,0.03445382080225671,92.28515625,0.6163069544364509,-176.3728,80.39429,139.09134,33.973557,-25.461533,23.86362,40.638813,16.048998,1.8045657,26.324787,0
blues.00007_part_3.wav,1680.3800002109647,825.546662388096,3352.5183368929856,1467.2945288362425,1642.8397037441594,458.7308835200271,1.532911,2.0050864,0.07705476244004796,0.05754654382154441,95.703125,0.5539568345323741,-167.54735,83.40261,128.18536,49.31039,-32.543552,24.827034,47.382168,23.081291,-0.24940868,25.396955,0
blues.00008_part_1.wav,1746.497972866823,464.56916723808393,3777.8120082059354,1147.0547651809775,2014.3750946247917,324.74608129598045,1.4524684,1.5160652,0.06850925509592326,0.03279450783368535,83.35433467741936,0.5251798561151079,-114.74703,50.561882,123.33517,21.880955,-17.198383,18.351545,46.112476,13.543367,-8.7323,12.978663,0
blues.00008_part_2.wav,1709.3440366583702,364.457010464957,3813.7006800809354,1071.36797458569,2035.234574695164,320.6983060682933,1.4139874,1.5301152,0.061079651903477215,0.023576606154379308,83.35433467741936,0.5515587529976019,-124.96986,51.170708,121.101944,19.694338,-13.881102,18.597576,49.492626,14.680512,-8.428511,13.63892,0
blues.00008_part_3.wav,1704.617252505718,379.0836430176558,3740.348365838579,1141.0259460654097,2044.8406559801267,325.10548051151807,1.4606858,1.7174941,0.06221194919064748,0.024062769743144443,83.35433467741936,0.5347721822541966,-124.793396,52.20467,123.40254,19.33619,-14.358785,18.375767,43.97545,12.933529,-7.1046805,12.553971,0
blues.00009_part_1.wav,1844.9569905189364,582.6188060776317,4007.2671355103416,1283.0886659898706,1965.6662678434552,379.94207055127805,1.3401457,1.2594246,0.08379936675659472,0.036885110805971566,135.99917763157896,0.5635491606714629,-200.77695,74.90121,117.68167,28.988869,-13.489123,25.462303,42.82125,18.550028,-21.227592,19.01284,0
blues.00009_part_2.wav,1900.326712905222,520.7585549891699,4153.01645402428,1137.2832495367156,1994.9312848639452,355.68919008770695,1.2489909,1.1839285,0.08046453462230216,0.03371868187953421,129.19921875,0.5443645083932853,-209.69598,81.87894,109.72113,29.814892,-14.8395815,26.977726,42.247498,20.65181,-24.640787,25.434427,0
blues.00009_part_3.wav,1719.0315189738528,536.872317972699,3673.5799446380397,1041.548673944507,1944.7880848431964,268.13275345329583,1.1799701,1.1120434,0.07444708295863309,0.04132120150879235,135.99917763157896,0.657074340527578,-223.39392,75.26678,121.562035,25.949026,-11.917479,25.285995,36.666454,15.867114,-20.10803,23.919033,0
blues.00010_part_1.wav,1413.6621626673277,392.43660288013353,2675.9523240782373,1011.9940074837947,1482.845389018496,373.15259225479156,2.1281805,4.1464534,0.06865445143884892,0.01972828683742997,161.4990234375,0.5107913669064749,-196.84615,105.01128,139.4888,29.766823,-32.830658,33.116943,27.840288,22.903343,-16.53817,15.110308,0
blues.00010_part_2.wav,1212.0106172341805,342.3383113972121,2276.813490613759,891.470960271125,1394.5524996775214,290.48904218032266,1.80568,3.280751,0.05316645121402878,0.018838540669959034,117.45383522727273,0.434052757793765,-160.60979,96.078064,162.47505,20.10444,-28.198942,31.052046,33.992367,18.208826,-19.119316,14.794855,0
blues.00010_part_3.wav,1640.5655431372459,500.4066570225021,3444.7961162320144,1327.6283349464222,1688.4107856348485,417.1937683412572,1.8531878,2.3612542,0.06758070106414868,0.021290542079368674,161.4990234375,0.6522781774580336,-173.35005,72.24814,121.18527,37.501984,-24.701761,27.55744,30.951729,24.333809,-23.737274,18.816679,0
blues.00011_part_1.wav,1367.758258990864,715.2335760012286,2890.613056429856,1765.4364239413544,1786.2410205982658,484.6530765422799,1.4260668,1.8566586,0.044686516411870505,0.038565733072904694,161.4990234375,0.539568345323741,-317.28464,75.213844,125.06307,31.74839,5.0678053,15.476883,32.477974,17.584,3.4354491,18.673368,0
blues.00011_part_2.wav,1304.5060558743726,776.0919226793517,2718.7347192558454,1720.743612049402,1682.89988371705,475.3768499786879,1.4201922,1.7397655,0.04619234300059952,0.05842023284924257,161.4990234375,0.6163069544364509,-275.5646,73.68144,130.72882,35.249847,5.3048077,17.553385,32.25269,16.236334,-3.2020023,23.009287,0
blues.00011_part_3.wav,1394.213699406133,654.2958497516622,3068.3007109937053,1670.5019679064435,1816.9083069067512,450.58702359473614,1.5332025,2.012046,0.0407790954736211,0.029394778942086062,161.4990234375,0.513189448441247,-278.06717,79.3428,122.34074,27.20853,0.38341576,18.099123,42.73408,20.058954,-1.8081961,20.848818,0
blues.00012_part_1.wav,1489.8263703624984,584.7629269533253,2869.054034116457,996.2982454158949,1613.9388944379373,230.34173115893464,1.5489854,2.0120616,0.07828893135491606,0.05570300310651853,184.5703125,0.5899280575539568,-211.72055,67.315796,123.974754,30.835814,-18.855846,30.85337,64.089134,19.629896,1.0974585,16.997238,0
blues.00012_part_2.wav,1395.4966195731383,497.6554693431344,2813.8526093187947,931.7005745697278,1577.7512211202632,185.56742981505334,1.4827076,1.7528836,0.0734775460881295,0.053075802307008556,92.28515625,0.5899280575539568,-200.34294,64.146194,131.80872,23.397009,-17.152388,27.237871,65.9497,17.265764,1.6031518,17.086584,0
blues.00012_part_3.wav,1243.9897797009678,393.25182092594,2608.848253428507,978.0566256565187,1534.8789718085754,206.60538054777436,1.5483885,1.9951051,0.05867103192446043,0.03282450579239162,95.703125,0.5587529976019184,-210.39665,72.84896,141.97334,17.955032,-12.593857,33.852463,55.025,15.847225,-3.3029826,18.943926,0
blues.00013_part_1.wav,1322.5468717902186,348.9105742951627,2803.189284509892,970.1189237415418,1865.649055766931,270.1027101369858,1.3710855,1.3824844,0.04909861173561151,0.028471595770515563,107.666015625,0.5971223021582733,-206.67442,44.109222,130.13232,18.926872,9.145523,23.804155,47.79165,11.448986,1.9546285,10.707755,0
blues.00013_part_2.wav,1288.6491152809233,391.4099072411399,2678.947349932554,1026.4750790373487,1825.8726101000425,286.4407181793637,1.37548,1.480394,0.048016664793165464,0.035793828591692826,107.666015625,0.6282973621103117,-209.39853,48.92071,127.295845,22.052938,11.808554,26.34805,46.159473,12.032762,6.679785,9.269936,0
blues.00013_part_3.wav,1359.6226843672669,500.16565296435675,2602.496733082284,1121.0931739065545,1789.6895505379455,279.5818071856233,1.3854731,1.4047365,0.056905257044364506,0.04190792826889305,112.34714673913044,0.6282973621103117,-215.9034,39.475178,118.734116,27.583046,7.466214,27.536036,49.160114,12.710823,8.504737,9.943418,0
blues.00014_part_1.wav,999.8930545479568,283.37751147270586,1874.3439818457734,859.3412603728808,1654.4470937673307,312.21350105106063,1.2273116,1.4552573,0.035600035596522785,0.029303768450641816,151.99908088235293,0.6858513189448441,-322.99805,81.977325,123.08706,25.016216,23.25523,36.51384,39.575985,9.892402,20.381107,12.314313,0
blues.00014_part_2.wav,1256.8472502375205,388.3795598960802,2583.6487255508096,940.9767042514371,1714.045097195875,296.8584055330944,1.5366652,1.4944901,0.04934802158273381,0.039772538460127425,151.99908088235293,0.6258992805755396,-295.16956,93.02384,109.645966,24.598738,1.5203085,39.434288,50.67215,15.129456,8.253042,15.501751,0
blues.00014_part_3.wav,1275.2272064816455,418.6838703726246,2616.542371571493,850.2233163715697,1781.986279074685,309.9402915446949,1.3964033,1.3907908,0.04961616644184652,0.04692993384375105,143.5546875,0.6306954436450839,-309.6962,97.44679,113.40756,24.545929,4.7468987,36.91445,54.63609,17.142744,13.892914,16.143442,0
blues.00015_part_1.wav,1518.0591610913116,519.2729249764745,3053.0932090265287,822.8937119490319,1816.310640452551,309.9704816736451,1.4499292,1.3710946,0.07042022631894485,0.058119423392057445,99.38401442307692,0.60431654676259,-253.24078,72.33031,114.61102,30.282154,-7.2091923,34.061657,48.449677,22.629498,8.450518,14.987393,0
blues.00015_part_2.wav,1446.6282209774772,459.23415810337775,3027.8678619604316,831.844928663768,1745.646864917904,282.09135061570856,1.4983865,1.5154436,0.0637341689148681,0.03928845183912416,99.38401442307692,0.5827338129496403,-234.55923,67.35427,120.93628,27.112103,-3.1948516,31.604109,38.724186,20.689854,-0.8819409,19.011578,0
blues.00015_part_3.wav,1298.666141852273,330.3329299877953,2677.5014753821943,825.1656984895799,1628.638554922437,232.8575535286806,1.4218764,1.3492206,0.058070340602517985,0.03127426780206766,103.359375,0.592326139088729,-231.11404,59.13446,130.11168,20.612537,-7.6823597,28.847597,44.564674,14.535411,4.0704327,15.140632,0
blues.00016_part_1.wav,1464.0010787475424,441.2221075556422,2916.5097023943345,954.1949555185306,1791.3526471071482,330.2598882164371,1.4403563,1.3828157,0.06523531175059952,0.042196102256103894,99.38401442307692,0.5563549160671463,-225.09882,71.764915,126.069954,26.106665,-9.545815,35.104446,42.389717,20.651262,2.056388,13.621721,0
blues.00016_part_2.wav,1401.7440735461605,328.33387603154927,2975.558186263489,1057.5584171907785,1809.434415773882,357.6291556526874,1.3613828,1.1882362,0.05791694769184652,0.03032439501107033,103.359375,0.5995203836930456,-240.13916,59.223396,125.60926,22.033815,-3.0476305,30.0233,36.018074,13.187183,1.3974668,14.63511,0
blues.00016_part_3.wav,1480.6095095384335,393.17833834436544,3124.328349820144,1016.1073610231234,1903.4582426844945,328.5798893683601,1.3774086,1.4204769,0.05656919776678657,0.038274532621618715,103.359375,0.6258992805755396,-246.5282,75.099815,113.760155,21.693945,2.7893975,37.22742,46.26547,22.221981,8.050005,17.309296,0
blues.00017_part_1.wav,1149.0984642587593,497.2197695167022,2306.092450258543,1060.0390845131128,1453.210761835549,282.3562187255345,1.628533,1.7910229,0.05074026716127098,0.028037145505927383,172.265625,0.539568345323741,-233.53415,72.21499,137.67375,28.995928,-4.5826755,27.8435,63.60498,18.61512,17.395325,15.03037,0
blues.00017_part_2.wav,1134.1018941597838,495.364995928983,2190.6290397369603,1016.7312474946624,1429.7133170507914,270.54168108114646,1.5889301,1.7025115,0.05155524018285372,0.032538379544660434,161.4990234375,0.5899280575539568,-241.09563,74.41741,139.14003,29.110668,-5.8473144,28.05977,62.095634,19.38021,15.753211,14.652879,0
blues.00017_part_3.wav,996.9610354985829,440.87523459889064,1930.3716206722122,1017.2430197068005,1373.867376863083,248.7550952589245,1.5216264,1.793162,0.0427205110911271,0.0260679214623437,172.265625,0.645083932853717,-265.89435,66.49821,143.98358,26.071712,1.8868338,28.131386,57.684475,18.250105,22.664328,14.681112,0
blues.00018_part_1.wav,1638.1745921795718,483.31313548069465,3731.3632882756297,1235.4514121296422,2109.053489519683,360.27387238709065,1.2697829,1.1549802,0.0607927720323741,0.05371808105016897,135.99917763157896,0.539568345323741,-253.22238,58.798145,103.27252,26.525574,8.233108,28.046307,53.072147,14.206399,7.721683,8.390953,0
blues.00018_part_2.wav,1648.897273087049,406.72934621737505,3910.755009273831,1350.1654148034147,2158.6683523607408,384.1588521581386,1.1444839,1.196771,0.06004922624400479,0.04111888500723142,83.35433467741936,0.5731414868105515,-268.4618,45.82399,105.675545,22.394978,10.259662,24.309254,42.997253,9.584181,-0.6457404,8.982318,0
blues.00018_part_3.wav,1303.1616822014166,291.3840318659335,2837.7611777765287,1228.6831040420816,1898.037162302618,347.4951155222936,1.1799334,1.1813877,0.04474272144784173,0.011957407783856514,83.35433467741936,0.6282973621103117,-246.54184,45.35381,116.69641,20.388575,19.904947,19.632751,41.92974,11.746795,4.18164,8.47364,0
blues.00019_part_1.wav,1104.9726812383562,473.09402818079985,2042.2203448178957,1037.6751527348588,1457.3724624955637,196.5305796922041,1.5208853,1.6962371,0.05226599970023981,0.04132904956434285,123.046875,0.565947242206235,-256.0028,74.64958,142.3055,22.227362,-2.4494834,33.48965,52.534904,14.717752,6.3746123,18.855795,0
blues.00019_part_2.wav,1125.6850120023557,431.46715128697235,2143.3541057778775,1150.5329168020228,1471.0445274558974,240.30097233819512,1.5571046,1.7794511,0.051045882044364506,0.03210857421130295,123.046875,0.5635491606714629,-239.35245,72.72349,143.47284,18.3804,-2.0307293,35.531662,45.33294,18.33276,1.9654061,19.951483,0
blues.00019_part_3.wav,1363.709141000309,557.7207814677399,2528.3440239995502,1088.587905417379,1525.8467362129165,218.98698577822302,1.5539349,1.6166664,0.07267662432553956,0.04894397809088863,123.046875,0.5851318944844125,-216.69693,74.06677,132.35387,26.814632,-13.2382145,31.721674,48.624554,19.784225,2.9038484,24.645535,0
blues.00020_part_1.wav,1333.8521337013099,286.28326636438624,2814.5755465939747,966.0585555952129,1872.0576121153151,292.0428209868606,1.3818195,1.3620088,0.050282430305755396,0.020000098605498846,135.99917763157896,0.5899280575539568,-233.11554,47.14533,133.08206,19.121761,4.1174655,24.241253,40.09982,10.714447,2.9788597,9.885812,0
blues.00020_part_2.wav,1412.0098973302938,310.8712566642719,3148.9598555530574,952.7435433205476,1956.0257191849344,294.3636467708269,1.3485332,1.3266301,0.04839370690947242,0.018707801873778095,135.99917763157896,0.7002398081534772,-233.90419,54.121437,124.13407,17.64095,8.829615,21.513853,45.129826,14.390458,3.1308208,8.861207,0
blues.00020_part_3.wav,1363.964982055158,240.73323143351794,2964.430116063399,919.8696785121339,1908.7561365661445,304.22719788180405,1.4001787,1.5042827,0.052798776603717026,0.023628871453752726,135.99917763157896,0.6258992805755396,-235.83588,53.016308,130.46233,17.858038,8.213127,25.378788,36.645027,11.975454,-2.64233,11.225026,0
blues.00021_part_1.wav,1113.1898849551515,494.2017798335561,2017.2015512589928,1082.1358768117143,1537.1676859344452,238.2968390619921,1.43823,1.439794,0.05170980403177458,0.04392859722734069,99.38401442307692,0.6091127098321343,-274.941,77.325554,131.19144,28.118025,9.267919,33.422985,50.794792,14.398852,11.615361,16.871786,0
blues.00021_part_2.wav,1059.1969100852534,591.4725956561086,1785.4226969986512,1216.2482164653352,1486.3956626211702,280.0386924913372,1.4683197,1.6714798,0.05137374475419664,0.0563214323167553,99.38401442307692,0.5227817745803357,-269.25183,78.93642,142.20381,33.708645,11.43829,38.188812,51.255226,20.743954,13.427934,13.475538,0
blues.00021_part_3.wav,1006.5725429483132,535.6050719138693,1775.8954164793165,1185.324452774428,1430.034324267118,263.96568175634434,1.5326693,1.8076906,0.04384695368705036,0.0445895828034722,99.38401442307692,0.5875299760191847,-248.62827,81.928406,145.63326,31.473059,7.270611,35.877327,48.565865,21.745089,15.147487,16.651794,0
blues.00022_part_1.wav,1030.4130172446298,577.5880426111307,1790.8189073741007,1202.6369300279243,1457.0801133728598,248.78528449147075,1.6103258,1.9973701,0.04690193157973621,0.05271668724168119,95.703125,0.5611510791366906,-250.02051,84.50436,139.55107,30.87712,11.061985,38.902462,45.7216,19.573343,15.164441,13.850405,0
blues.00022_part_2.wav,1230.6382995690153,490.8630438769034,2412.1318570143885,1003.8640129946481,1513.9080606816287,230.22057461590023,1.4035428,1.3888074,0.06770599145683454,0.050525427342975146,95.703125,0.565947242206235,-227.36359,72.445435,143.00046,27.507856,-9.498225,29.199528,54.267307,17.136013,-2.548806,18.836552,0
blues.00022_part_3.wav,1240.6090594440482,598.4081629339609,2392.1478051933454,1153.6083529885873,1533.1428462742342,246.77403180168992,1.5872746,1.9393024,0.06376344237110312,0.05642676251505819,99.38401442307692,0.580335731414868,-226.64093,81.92238,130.531,33.720142,0.3448425,31.526426,54.72591,20.271,6.9418054,16.59415,0
blues.00023_part_1.wav,1193.835527991407,406.74432408222697,2368.936354822392,788.6245102518012,1421.1461797093277,204.4871029932733,1.4718343,1.5526069,0.05587366044664269,0.03682939021751489,95.703125,0.6091127098321343,-206.93263,67.15857,143.6935,22.414387,-20.692764,39.89652,62.4674,14.680081,5.716167,14.078139,0
blues.00023_part_2.wav,1255.9372422709328,366.67948119629176,2644.9176596223024,787.2946538005967,1533.835954545635,238.4230038912382,1.4175615,1.4978069,0.05461958558153477,0.03727704075900043,95.703125,0.5755395683453237,-229.72379,69.94735,137.7199,21.81288,-18.215124,35.139454,68.19868,13.001715,1.670505,12.274061,0
blues.00023_part_3.wav,1211.3648677302253,311.63250739342254,2608.280231283723,721.2379272435927,1536.269885187759,223.49434683212138,1.4061054,1.4462658,0.04860330485611511,0.023582559655547192,95.703125,0.6235011990407674,-244.33716,50.54543,138.70677,22.678242,-14.59357,28.544262,65.754364,17.206614,2.4905617,10.8649,0
blues.00024_part_1.wav,1080.449594740563,397.02745077200245,2123.318415580036,977.7648159432371,1340.5286840438598,180.66201602102544,1.6173216,1.5728782,0.050173533048561154,0.03442285482371113,103.359375,0.5995203836930456,-257.80356,74.869095,137.6948,19.206861,-13.844917,37.577644,64.23224,13.894899,12.754281,15.457885,0
blues.00024_part_2.wav,1188.5431825849403,441.59033528521934,2525.348998145234,1034.7811588713541,1523.9491340602274,241.6318302288886,1.6044365,1.8903768,0.049213363684052755,0.03502993114153968,103.359375,0.4988009592326139,-284.45502,76.76589,127.31683,22.147951,-7.2989383,35.84674,75.99948,18.968094,11.687219,15.344524,0
blues.00024_part_3.wav,1120.4606074702654,420.0715941392518,2386.2610302383096,1127.2603556522547,1480.607783355783,249.19404482736502,1.6296085,1.7664919,0.04429542303657075,0.02938219616431092,103.359375,0.4892086330935252,-277.6447,75.8832,133.4416,23.585417,-6.9851723,34.60934,75.96616,18.370508,9.920594,14.762585,0
blues.00025_part_1.wav,1031.4644671991196,357.86823316983265,2086.0096883430756,916.3103616064344,1422.0340032736253,207.20654070088383,1.4657035,1.6358469,0.04438675622002398,0.032559607174166824,92.28515625,0.6019184652278178,-252.40303,62.29692,132.29567,18.8847,2.9999285,40.890034,66.50002,18.826836,20.616516,12.048817,0
blues.00025_part_2.wav,1181.5449632750024,390.3943044233523,2415.5141706946943,899.5025775683557,1498.7094902410863,214.27404804399458,1.5199964,1.8035536,0.056453274880095924,0.039561127587263156,172.265625,0.6019184652278178,-247.99707,65.63177,138.27802,19.523806,-8.494686,40.284573,73.40858,18.061213,7.861546,14.234696,0
blues.00025_part_3.wav,1127.0302750470598,363.6226616929048,2234.289287320144,907.1186679168774,1464.1321983782893,168.711783236329,1.4257277,1.497981,0.0549392517236211,0.037211799741669147,92.28515625,0.6714628297362111,-252.68214,60.835835,133.59317,17.171556,-4.559979,37.35051,69.775215,15.442893,16.275583,13.74725,0
blues.00026_part_1.wav,1225.0210574704358,456.4017282221112,2517.2934113646584,1029.1699098097677,1567.6907174826295,320.8912366398962,1.6099997,1.842598,0.052233213429256596,0.04289444234097588,83.35433467741936,0.5251798561151079,-300.75214,85.608185,122.30354,27.415989,-9.405311,43.75211,65.91701,18.044271,11.685073,10.81319,0
blues.00026_part_2.wav,1147.5930935150034,331.6333202775334,2470.070115782374,984.4930303544356,1638.1981553258051,262.3555932615975,1.4198848,1.922006,0.046687649880095924,0.03107924070067563,83.35433467741936,0.6546762589928058,-313.04294,77.67916,122.93225,24.76258,8.995422,32.212524,64.612175,15.815209,7.3980384,12.202159,0
blues.00026_part_3.wav,1270.5296967878562,399.65465547413544,2622.454965714928,846.5131501234029,1564.123249606646,260.3183363576853,1.5853837,2.0399208,0.05801179369004796,0.04139496003807176,83.35433467741936,0.5947242206235012,-276.3626,83.52098,124.291115,25.408792,-7.6431956,36.22337,58.028328,16.931368,5.4994063,16.8091,0
blues.00027_part_1.wav,1338.5044591199176,428.20351893965926,2826.271638938849,693.3276692386794,1552.2704786543502,207.70543650628173,1.2835046,1.1907175,0.06509831197541967,0.04677689798493371,95.703125,0.539568345323741,-243.44473,54.342205,133.46364,24.071493,-15.831574,30.17065,79.31028,17.364523,-3.36462,12.626412,0
blues.00027_part_2.wav,1311.5448355932306,409.2392603828798,2602.65164821268,698.2440845801972,1394.9081395698527,204.276182063474,1.3188668,1.0951854,0.06686291591726619,0.04382861831887338,95.703125,0.5947242206235012,-214.03041,49.205322,142.45915,27.72513,-31.116198,29.661499,62.30335,21.865088,2.1718967,13.426764,0
