,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_flux_mean,spectral_flux_std,zero_crossings_mean,zero_crossings_std,tempo,low_energy,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,genre
blues.00002_part_2.wav,1517.1861887446107,359.98760506107345,3059.56669921875,866.641100034081,1732.9068772539965,263.4416074040374,1.6579642,1.9600254,0.070197265625,0.020734679759587947,151.99908088235293,0.484,-85.44234,54.451515,145.99544,17.962004,-30.19569,17.427956,36.26513,10.056272,-18.761204,12.117375,0
blues.00002_part_3.wav,1525.5435359450546,441.20186134412495,2999.96279296875,1010.1509667825351,1711.2007562395843,290.635616124638,1.7290813,2.056802,0.073537109375,0.028240151165457673,151.99908088235293,0.48,-101.73776,66.052956,143.37941,27.098263,-30.286688,20.274921,37.733772,13.816865,-16.023933,13.431391,0
blues.00002_part_4.wav,1475.2150256453874,320.7580886658836,2745.052734375,803.2882274058269,1641.4571392111802,301.7513946716911,1.5815527,1.928365,0.07763671875,0.020965821199498386,151.99908088235293,0.5,-94.629425,58.209408,148.77406,19.544775,-36.439423,23.274858,29.507473,11.094014,-13.009703,9.550269,0
blues.00002_part_5.wav,1674.2261691560905,239.60733993389172,3298.58525390625,691.0522572889571,1895.7997187259873,213.271193889217,1.5413308,1.9316611,0.084646484375,0.025718386975457554,161.4990234375,0.488,-76.93336,52.295406,132.82996,14.667849,-28.511497,18.94135,27.983149,8.735198,-10.904725,10.129503,0
blues.00003_part_1.wav,886.1255620425227,339.162320706183,1711.50205078125,862.4575213422921,1381.3055564260305,317.238827851623,1.2310942,2.0725694,0.02702734375,0.01512036112116937,63.02400914634146,0.492,-221.29578,78.80039,157.56474,21.233078,3.9985065,17.263243,27.18132,10.809762,6.6718006,14.665464,0
blues.00003_part_2.wav,1043.561840819219,403.9308181697977,2134.93095703125,1195.4635688869937,1545.0543255468667,412.6991817445816,1.2041302,1.7373354,0.032970703125,0.0180308549067484,172.265625,0.568,-208.45091,76.89711,154.63426,24.368374,3.7280717,17.181705,27.802986,11.8483515,1.4608437,14.490854,0
blues.00003_part_3.wav,1153.5168073875666,499.34411824044514,2458.53193359375,1474.7025949411245,1672.888198089307,472.4448262958677,1.2592778,1.7174691,0.0372109375,0.023325685101390242,172.265625,0.612,-192.1844,72.80954,149.84111,24.001368,5.787162,15.89313,23.954397,12.046269,0.3475581,15.240421,0
blues.00003_part_4.wav,1152.5896457455503,391.7488472213254,2377.73935546875,1107.214798869462,1694.723902447653,367.5180018277434,1.2337984,1.6513911,0.036857421875,0.022422828489226672,103.359375,0.572,-190.70924,71.27643,145.91078,17.206818,3.764614,16.354849,28.316633,12.406877,-1.8503501,18.469313,0
blues.00003_part_5.wav,1112.474811803575,447.21702863625796,2247.67880859375,1270.5336323226586,1681.2116027056118,371.4675340653322,1.3587468,1.6465197,0.031994140625,0.021282215516626613,172.265625,0.54,-186.83556,66.116844,146.81705,17.689758,6.7102213,13.833622,29.05348,14.185784,-1.7227826,17.60012,0
blues.00004_part_1.wav,2001.0737415330927,806.7821714725305,3811.16162109375,1499.320441436774,1788.1685512600295,337.8612066665511,1.5548353,1.7608832,0.120033203125,0.06743064428346111,135.99917763157896,0.596,-156.58582,68.61102,117.84061,39.55449,-33.18079,16.854353,25.203,15.623165,-33.534203,16.220392,0
blues.00004_part_2.wav,2047.048596468615,590.89617220807,4089.413671875,1279.594222573274,1873.2272244205355,314.26810850060264,1.6565491,2.0190978,0.11298828125,0.045095664170759844,135.99917763157896,0.564,-150.26228,72.27015,118.85577,29.949532,-37.633907,18.439741,26.435266,14.513033,-42.155254,18.782959,0
blues.00004_part_3.wav,1888.8714782872353,468.25550881008326,3733.29755859375,1103.2456554776845,1757.612067017159,279.9754181947913,1.7447563,1.89883,0.106212890625,0.031245122238948063,135.99917763157896,0.56,-153.80153,67.584946,127.82191,24.653368,-46.588062,18.320747,27.319141,12.177463,-35.807693,15.696643,0
blues.00004_part_4.wav,1611.5651509845945,429.7401446705325,3140.1439453125,1094.5368486348045,1691.0237778177946,267.5189064337424,1.6857729,2.309758,0.079396484375,0.023779162441868458,135.99917763157896,0.58,-184.81984,82.84122,141.0178,23.159569,-35.67148,17.185648,23.42659,12.11824,-31.796293,20.428988,0
blues.00004_part_5.wav,1644.280194766739,428.82456236512957,3142.46953125,1023.5739428657738,1646.732165575273,245.64162562053656,1.6150674,2.0056093,0.08765625,0.027962829986248598,135.99917763157896,0.58,-168.47673,68.91575,141.63797,22.105833,-41.443913,17.189249,23.525259,12.954097,-34.701916,17.293594,0
blues.00005_part_1.wav,1179.6490935450936,344.52871708823767,2248.06640625,1041.898669314393,1435.6056566736736,336.1569908120977,1.2908437,2.2931273,0.05482421875,0.01611832307484613,67.99958881578948,0.44,-220.4425,87.637184,166.10947,24.972391,-18.726645,28.870771,29.702602,15.769107,-20.866125,13.999328,0
blues.00005_part_2.wav,2581.892114660328,1275.2790030804028,4652.377734375,1932.6587664227252,1958.163873278854,447.4312464379791,1.7651474,2.0672467,0.152076171875,0.11809288082322807,112.34714673913044,0.584,-155.02858,82.72863,79.516624,70.38228,-23.151987,23.077087,39.072163,23.934008,-35.108536,21.740837,0
blues.00005_part_3.wav,1920.7607800807598,1143.8919044978034,3626.5359375,1985.3443892224116,1793.3455373507863,488.1052570020686,1.4721433,2.1302311,0.092662109375,0.08364365845952929,112.34714673913044,0.592,-222.6968,81.885,110.10529,69.114555,-10.3811035,23.127182,44.26865,29.477617,-13.265325,21.27663,0
blues.00005_part_4.wav,2001.8021764715309,909.7786688227577,3958.19033203125,1699.0417583760332,1878.1002224058504,420.67996884711647,1.4812435,2.0179675,0.099578125,0.06917699498042311,117.45383522727273,0.66,-132.13705,80.49494,116.838936,42.042088,-24.926184,20.104156,32.45726,15.237145,-27.921339,18.73552,0
blues.00005_part_5.wav,1520.9918067336725,539.1511535496016,2976.79306640625,1328.5449620518968,1605.5331087419997,354.02686517446324,1.7117765,2.8760846,0.072798828125,0.026865212791930625,107.666015625,0.496,-188.00166,67.50114,141.57303,36.40216,-31.677805,23.141901,32.85063,12.92272,-33.57726,14.240165,0
blues.00006_part_1.wav,1474.5553732229946,720.9900847338644,2965.59580078125,1376.8690614796458,1449.63251171759,441.3390825283867,1.5482332,1.8824415,0.064771484375,0.04004550162590014,135.99917763157896,0.608,-210.8371,90.01862,122.54217,48.377075,-31.669167,29.723318,34.874577,22.574183,8.766438,38.74793,0
blues.00006_part_2.wav,959.6261174898909,313.54557859408806,1823.73310546875,604.7140583802054,1073.2872832042844,244.79839949418968,1.4694111,2.8198857,0.04128515625,0.020165952349325666,69.83741554054055,0.48,-266.76538,86.48981,179.72491,22.375101,-37.12781,33.788456,27.814102,14.683825,28.5567,14.314868,0
blues.00006_part_3.wav,1508.6672648677152,596.0998463063056,2919.17021484375,1240.789922595548,1456.9937006796533,472.06100379629686,1.8078177,2.5039685,0.07775390625,0.04172301538500523,117.45383522727273,0.564,-184.0687,98.25763,130.94818,38.80708,-35.574898,36.121826,28.396814,19.040606,4.011553,37.898155,0
blues.00006_part_4.wav,1653.7508154435352,817.250745156174,3119.94580078125,1499.249928651181,1487.779709582508,462.1390602687705,1.762402,2.3950114,0.081169921875,0.05394495429625145,129.19921875,0.484,-181.74956,104.70284,129.15475,57.92809,-43.433468,35.768154,48.41729,25.785667,8.038226,27.694414,0
blues.00006_part_5.wav,1654.0618796512053,512.1356033514015,3163.44287109375,1038.7454928369207,1508.2473586816907,370.773950587659,1.708196,2.485572,0.089009765625,0.03459264600141409,129.19921875,0.564,-156.2433,95.49604,128.59215,42.40343,-54.66572,32.186844,39.6254,18.709475,-2.1112344,34.924454,0
blues.00007_part_1.wav,1376.4741572540802,374.64340618540115,2856.37939453125,883.8461854496038,1674.9548667329893,290.7732375478828,1.5461198,2.0107353,0.0516875,0.01891676973603299,89.10290948275862,0.588,-199.95271,75.34079,138.65178,19.6011,-21.08702,20.82526,33.732903,14.925226,7.2011757,20.092836,0
blues.00007_part_2.wav,1474.963176493557,761.6170264011887,3056.12138671875,1518.2914054941948,1533.2369503114544,472.1239157557764,1.6671469,2.0828412,0.06213671875,0.04489834234155568,92.28515625,0.592,-186.4014,80.87549,133.58488,44.01011,-30.188894,24.765482,39.508648,16.660719,10.896282,28.0109,0
blues.00007_part_3.wav,1316.1666966959433,486.18514879801376,2720.11728515625,951.8857880692932,1583.567860090367,340.7635228002606,1.553517,1.878903,0.049908203125,0.027719718632336587,92.28515625,0.632,-174.5851,90.843765,141.9429,25.705664,-21.018322,24.996681,38.962948,16.15287,0.0943219,28.997967,0
blues.00007_part_4.wav,987.0499414264141,272.6932465051618,2049.05654296875,520.5996602437324,1179.9565738591523,237.3513567202894,1.3002443,1.8283014,0.04541796875,0.013894529602719892,95.703125,0.544,-191.41766,55.716614,173.65672,20.001602,-35.009373,15.721506,39.882626,13.282686,20.084286,14.419277,0
blues.00007_part_5.wav,2159.8328989586885,723.8362464909101,4245.9169921875,1196.4839785739043,1960.9871388935383,252.41452672723187,1.6335825,1.9246345,0.099146484375,0.06462636758032435,95.703125,0.596,-151.0234,92.52297,99.22122,38.455105,-33.46103,28.272337,54.974445,24.986387,-16.566479,19.078384,0
blues.00008_part_1.wav,1784.5295886213305,527.1260386479769,3853.3236328125,1207.9027780875442,2023.9384468829958,341.36086448751786,1.4630483,1.5350385,0.071109375,0.038074369036330054,83.35433467741936,0.544,-112.69769,49.500877,121.67908,24.419992,-17.065012,17.703173,48.06028,14.815971,-8.297664,12.998173,0
blues.00008_part_2.wav,1677.8616284113427,361.9088724723199,3658.79267578125,1128.5320654585855,2007.182729773296,323.30459683742464,1.4232036,1.5361725,0.063369140625,0.021922531803267687,83.35433467741936,0.568,-121.59103,51.71685,126.09213,18.296894,-15.946847,17.803843,42.547775,10.154823,-8.308812,13.4604845,0
blues.00008_part_3.wav,1729.1225714220043,368.14460163643264,3812.1521484375,1051.5548992416504,2019.3711610120658,324.7726432052395,1.4410042,1.5280192,0.064314453125,0.024493519840779802,83.35433467741936,0.524,-118.97295,49.063446,122.13643,19.39943,-16.712908,19.520323,48.817955,13.488386,-9.196347,14.040438,0
blues.00008_part_4.wav,1745.4762506873292,369.89579658704235,3896.0455078125,1067.991602699721,2067.2790246385257,308.8499657961447,1.4241645,1.5289637,0.061833984375,0.02238757286379409,172.265625,0.512,-122.89219,52.37844,118.93289,19.5204,-13.744099,17.973204,53.873024,15.646891,-7.757723,12.069653,0
blues.00008_part_5.wav,1666.536905430596,364.5548543110097,3668.91328125,1122.397747175997,2045.1345416048816,320.1216744617622,1.428816,1.7423143,0.0586484375,0.02495947154341539,86.1328125,0.568,-131.09479,52.611454,124.43984,18.94631,-12.41691,19.022648,39.742302,10.537369,-7.086344,12.325973,0
blues.00009_part_1.wav,1923.9317841259926,577.6123913202297,4220.37861328125,1156.9473557163808,2060.6912910120977,334.0693956798256,1.2912065,1.1378319,0.082478515625,0.03816169893565429,112.34714673913044,0.584,-212.75838,83.07592,109.837616,29.361301,-9.751936,24.2514,40.70367,18.191847,-22.454973,21.197477,0
blues.00009_part_2.wav,1659.7702218184386,498.0605828606128,3501.643359375,1222.7049800706334,1751.723595848912,364.4559162554032,1.3211472,1.5026889,0.08309375,0.03151853397619866,83.35433467741936,0.564,-179.76918,61.852554,136.29994,21.832886,-28.753284,27.439615,48.274155,16.729208,-23.92836,16.999516,0
blues.00009_part_3.wav,1890.8011566806288,435.93932779267914,4246.73525390625,1114.78610775937,2060.2342052544836,351.56815817471346,1.1340716,0.89155996,0.074775390625,0.023602246908134592,129.19921875,0.604,-229.56923,86.352036,106.014366,27.169395,-12.661964,25.536743,35.72233,16.328804,-21.275461,28.1426,0
blues.00009_part_4.wav,1859.2612154486153,709.2045296552509,3981.4892578125,1193.2927163724403,2030.6383862540392,243.98350924578747,1.2745049,1.1173244,0.08140625,0.05686424069762285,135.99917763157896,0.596,-230.12546,64.48013,114.705246,32.706387,-2.2430406,17.660408,46.154102,24.781021,-19.982117,20.441093,0
blues.00009_part_5.wav,1766.0034896798943,452.10730247799586,3773.65078125,996.970677009358,1935.6392814026315,278.40852861500656,1.1999103,1.1770606,0.07528125,0.02728202184260383,135.99917763157896,0.592,-207.72174,79.06882,120.18439,23.182112,-18.781042,26.54865,36.88484,13.889465,-27.115019,26.291624,0
blues.00010_part_1.wav,1469.6964980937835,341.388946070003,2652.84755859375,871.4111904818557,1410.4960052910162,347.7802361511819,2.0540528,3.3334446,0.079998046875,0.013667489391467225,161.4990234375,0.436,-160.94237,71.463844,139.51384,26.436932,-51.2184,17.028818,20.922373,22.51419,-22.470697,13.164819,0
blues.00010_part_2.wav,1256.5293782952056,470.45005337665395,2550.95244140625,1247.2974489084143,1556.5519186096842,375.20661061113935,2.2315323,4.8672523,0.045349609375,0.016298624970648226,161.4990234375,0.604,-242.58635,118.41825,147.35178,32.514305,-3.4701638,33.071247,42.532516,19.200848,-9.26389,13.403611,0
blues.00010_part_3.wav,1235.90835739833,309.91107797409546,2286.9984375,784.6241642569601,1372.9276665307532,259.10836147326637,1.7753398,3.225533,0.05829296875,0.016744648092632274,78.30255681818181,0.392,-143.72461,88.05976,164.17497,18.715227,-35.35168,26.299767,31.16307,17.215475,-20.062143,14.535238,0
blues.00010_part_4.wav,1669.3320417430978,567.5009922646517,3537.08701171875,1438.6710512366449,1738.1459935317712,393.6828682529674,1.7210675,2.2331293,0.06459375,0.024456862171991826,161.4990234375,0.576,-163.56606,83.72864,117.552765,44.590694,-18.76193,23.033682,32.307217,18.326628,-27.005203,21.039173,0
blues.00010_part_5.wav,1476.624655469585,385.4376870151968,2942.25380859375,1126.6224464951708,1525.5542408340004,412.47912993268216,1.8607366,2.3989387,0.067072265625,0.01715328281223662,161.4990234375,0.488,-178.01282,62.818417,144.95584,25.600464,-40.880722,29.091614,33.663845,26.284964,-26.715622,12.129291,0
blues.00011_part_1.wav,1338.23855597492,677.2132552866343,2851.68515625,1676.7994420163711,1764.3752975116563,476.26197462708484,1.4595442,1.8239892,0.0421796875,0.03500805811081828,161.4990234375,0.528,-306.0183,72.759705,128.01039,32.597984,2.873126,15.305153,31.481325,17.71669,3.1198652,19.93061,0
blues.00011_part_2.wav,1428.7443602762633,851.1107583955502,2987.775,1846.6223287714627,1789.0244320869665,478.40252294320106,1.4306799,1.9061795,0.053025390625,0.06965048997628637,161.4990234375,0.6,-310.09943,85.14013,116.368095,33.75673,8.118108,18.667667,34.077126,17.169458,2.5615265,21.588842,0
blues.00011_part_3.wav,1314.5348527584372,714.8938418842644,2731.74521484375,1670.3948366594311,1696.2829460036567,468.31470201493926,1.3745131,1.6278447,0.04401953125,0.042469851223420285,161.4990234375,0.58,-272.24594,70.40677,135.91277,33.42005,1.6347712,15.76685,33.22077,16.625507,-8.24292,22.339212,0
blues.00011_part_4.wav,1376.4665359378243,691.8530279999617,2955.73359375,1762.2177086082581,1773.660363619812,505.1642287331269,1.5447204,2.054954,0.044390625,0.03021545076555735,161.4990234375,0.56,-278.70493,81.40126,128.05609,31.953535,2.8304389,20.047155,35.961014,16.864187,-3.0622342,22.56393,0
blues.00011_part_5.wav,1333.3524444349732,626.7209324518776,2972.27109375,1621.1197250538764,1806.1133959868976,435.32840631284165,1.4847112,1.9844489,0.03565234375,0.026162069933364257,161.4990234375,0.504,-283.37888,73.398895,121.955,25.038227,2.0532644,15.4011135,44.59682,21.39886,2.458057,16.608604,0
blues.00012_part_1.wav,1451.403102798918,446.95824515281805,2986.4830078125,876.8200631070956,1677.487668952806,201.6029605224185,1.5312365,2.1963084,0.067259765625,0.03656684946126348,172.265625,0.568,-219.95212,70.26782,125.73245,24.111229,-14.226258,28.522398,65.620094,22.625256,-3.2582781,17.905478,0
blues.00012_part_2.wav,1522.8446813637738,661.1944458597193,2757.628125,1111.3448442161625,1577.7554646783306,234.33967901181563,1.4278123,1.5315155,0.0903828125,0.0648000789500568,92.28515625,0.628,-212.1019,62.204865,123.15536,33.705704,-19.958246,32.967247,62.562134,14.835391,5.8096223,13.665167,0
blues.00012_part_3.wav,1303.6837871027567,492.306120929427,2743.80380859375,945.994300503775,1548.0217853290746,185.71736127912223,1.5328593,1.7846373,0.06358203125,0.05286779938134158,95.703125,0.564,-192.82419,63.16393,136.77916,22.245562,-15.782801,24.879839,64.765686,18.20089,0.099828124,18.8655,0
blues.00012_part_4.wav,1438.8743778161559,430.91622735408004,2879.54912109375,809.1970089290787,1560.071049853639,192.76830740049525,1.621881,1.9140446,0.080546875,0.04552063174461347,92.28515625,0.564,-196.83488,75.70372,134.53122,21.841103,-22.670753,36.275856,55.982662,17.829456,-7.4212413,19.031744,0
blues.00012_part_5.wav,1171.314057976471,377.6020030317066,2483.42431640625,1015.039222257894,1527.835057917011,212.97000636699048,1.498687,2.0600312,0.04923828125,0.027063110626591124,95.703125,0.556,-216.62762,65.37238,143.41632,18.21358,-9.353019,28.70004,60.465652,15.613434,2.673266,16.199919,0
blues.00013_part_1.wav,1307.133184559024,414.9478892351031,2670.289453125,1112.7920902346452,1850.7152309907935,289.9691799128071,1.3816516,1.3972509,0.048634765625,0.032866628356921584,107.666015625,0.572,-209.66159,46.47768,128.14763,21.475124,9.70361,26.102182,46.72722,13.0522995,2.5800836,10.445761,0
blues.00013_part_2.wav,1256.3392169082902,267.0371022000032,2741.6935546875,839.6096673072682,1848.7700799473535,251.66013845533,1.2777883,1.3743297,0.042216796875,0.017461038542248192,107.666015625,0.648,-204.40141,38.950672,133.30962,14.867395,12.444527,19.40582,52.128384,10.602317,3.5856047,10.333446,0
blues.00013_part_3.wav,1429.9491559106334,403.3131778175463,2983.08076171875,958.6788664581,1861.4656836934814,282.8259896355177,1.4197695,1.37612,0.059767578125,0.04059393291711158,107.666015625,0.64,-207.01083,53.726566,122.25611,23.086212,4.951421,29.62637,43.197704,11.425523,4.573258,9.972189,0
blues.00013_part_4.wav,1391.0911091250734,482.0946987770782,2718.2654296875,1068.16762429354,1822.9002435438322,285.235469115128,1.3929964,1.4692476,0.055541015625,0.03844374596935754,107.666015625,0.64,-215.75531,39.037388,118.04463,27.795008,6.195496,24.36862,49.485012,13.388174,9.581132,9.510232,0
blues.00013_part_5.wav,1236.6561275815563,463.1613430999287,2367.27421875,1134.277883261582,1754.5324433032004,284.8339464045954,1.349946,1.4896525,0.0495078125,0.0403911678668789,112.34714673913044,0.6,-217.10973,41.314644,126.66484,25.82352,12.588917,27.762547,48.264244,10.9807205,6.859627,9.535171,0
blues.00014_part_1.wav,958.060149572825,159.39904612130334,1765.07666015625,617.1455460480244,1599.3251019930779,248.52539118963034,1.1476897,1.1908228,0.031990234375,0.012437988425014352,89.10290948275862,0.704,-313.49875,67.21444,128.8581,21.413372,18.93558,31.5635,38.67957,10.37563,20.412432,10.448167,0
blues.00014_part_2.wav,1166.4989119393294,434.5239360137037,2331.1845703125,1128.2573241831433,1778.7780958215408,352.8842470106887,1.3330386,1.5671476,0.04591796875,0.04781932108972713,161.4990234375,0.624,-332.63922,102.62587,111.66123,26.468292,18.144743,44.04907,48.21536,9.524494,11.41377,15.582991,0
blues.00014_part_3.wav,1212.8364839530866,385.0008590642468,2501.5552734375,920.8274487025265,1714.878069906185,281.01351202763004,1.5780888,1.6524407,0.046115234375,0.03798734880965216,151.99908088235293,0.572,-303.43924,89.81171,115.882454,25.83482,0.5877534,37.529636,53.943245,14.867346,5.951659,16.241407,0
blues.00014_part_4.wav,1215.033428806904,328.65905001392076,2547.42099609375,924.2159640683774,1755.4392911043801,318.15162153790595,1.4100171,1.3579128,0.04266796875,0.03128152608987801,143.5546875,0.624,-310.40283,94.17605,111.68695,22.65524,8.141093,36.274826,50.726913,18.688448,10.578988,15.255719,0
blues.00014_part_5.wav,1332.836029857147,459.079557286867,2651.81396484375,809.1163753792118,1736.901465312757,320.5234025908749,1.4930218,1.4846716,0.057984375,0.053462855912121576,143.5546875,0.612,-292.59195,96.829056,114.7158,25.809425,-2.231282,37.72557,55.917286,16.332315,16.837866,15.272318,0
blues.00015_part_1.wav,1506.9583942502686,499.29173269779005,3169.7736328125,775.6684153003132,1889.2785015294373,287.3157988194753,1.4170797,1.3543055,0.06301171875,0.0547222042507566,99.38401442307692,0.628,-266.93356,69.25306,114.090126,28.504488,-3.7151377,28.437668,52.001663,19.751032,5.607982,16.498508,0
blues.00015_part_2.wav,1464.548724788718,474.94140515511805,2872.40009765625,805.0739587437935,1715.2660342675017,302.79333326361314,1.4765408,1.4146183,0.07302734375,0.053516120407150376,99.38401442307692,0.604,-235.718,68.71105,117.519,28.631601,-6.055163,37.169933,39.59675,23.257364,8.079844,17.679358,0
blues.00015_part_3.wav,1429.777653667158,507.1152695413514,3012.8396484375,889.7578273133929,1771.876651198593,289.93406626217865,1.473672,1.4950236,0.059365234375,0.04170823897059866,99.38401442307692,0.58,-249.7899,64.40805,124.56056,29.685724,-4.7994537,30.939573,48.16164,21.767855,-3.8164947,17.67742,0
blues.00015_part_4.wav,1433.4377929839209,342.9869605798791,2890.0142578125,741.678370364749,1618.5291233221478,237.98362017912135,1.4177872,1.2944199,0.06928125,0.02821905497135867,92.28515625,0.596,-212.39742,54.430813,133.75038,20.58182,-21.312365,23.143795,36.550663,16.95107,-5.355162,16.04655,0
blues.00015_part_5.wav,1283.4503254950303,379.5219834034408,2675.28515625,903.9541212831439,1676.427490768217,248.93814810097368,1.4399502,1.4900025,0.055564453125,0.0376478788449583,103.359375,0.596,-237.5949,67.07763,126.20408,22.14534,-1.0354531,31.146343,49.826977,11.646533,8.391047,13.999154,0
blues.00016_part_1.wav,1456.4457299146834,444.94591789053146,2853.4078125,967.8037851853795,1772.3903866752214,313.0153579951789,1.4104241,1.3277619,0.066365234375,0.04062578917690508,99.38401442307692,0.564,-218.55165,72.217476,127.81447,26.563553,-12.01466,35.527683,40.768898,17.598297,2.810801,11.667818,0
blues.00016_part_2.wav,1531.0644221405473,392.58287352200006,3081.7458984375,845.9064838649997,1780.5553623450198,335.53098425178814,1.5136786,1.4279059,0.07245703125,0.04322854681957093,99.38401442307692,0.548,-223.70094,68.19967,122.89328,23.145588,-14.696099,34.1267,40.504288,23.126543,-4.232329,17.389023,0
blues.00016_part_3.wav,1452.2947387435927,234.40601773298042,3281.9185546875,973.4718541840238,1941.3091482269388,359.59773088151024,1.3092271,1.1081752,0.052912109375,0.02242111525893272,135.99917763157896,0.652,-258.0027,59.90957,119.45076,18.45514,2.2628827,27.614851,36.547432,13.494509,3.2985864,13.165464,0
blues.00016_part_4.wav,1293.4158044819021,404.3010492778437,2677.05087890625,1172.543576458661,1808.3458806904089,343.4572614018499,1.2023956,1.253565,0.045142578125,0.026533545009529074,103.359375,0.62,-248.32663,57.609436,127.50058,24.54328,8.041829,32.237553,45.424793,19.18017,10.859825,12.048461,0
blues.00016_part_5.wav,1514.806528133388,405.212988402991,3148.28349609375,970.497084616287,1881.4608317882107,331.78089621733073,1.4498227,1.4623276,0.06234765625,0.042640052084255795,103.359375,0.604,-239.54807,80.2374,114.245834,23.119478,-2.6394784,37.54604,47.112843,21.888617,3.7086964,18.701283,0
blues.00017_part_1.wav,1092.267218447108,478.2108231918114,2225.11201171875,1077.6083719078472,1448.9467063628642,289.34909512885804,1.5975376,1.8516684,0.0463046875,0.026136011750638087,161.4990234375,0.54,-241.26863,74.30469,137.45288,30.274687,0.58658594,27.12999,64.51355,19.041903,17.245705,15.931775,0
blues.00017_part_2.wav,1123.8806419548623,489.8268180883379,2227.222265625,1003.0662903475579,1417.1295848561292,248.73627448743287,1.5939517,1.7534063,0.05038671875,0.028153312572218966,161.4990234375,0.568,-237.28253,64.6781,144.7939,25.632732,-10.5195465,25.277332,65.77714,16.122244,16.790648,12.185405,0
